TIME(2025/07/31 16:07:46.854),LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,SACCADE_MAG,SACCADE_DIR,BKID,BKDUR,BKPMIN,participant_id,Round_ID,Segment_ID,Interval_Start_s,Interval_End_s
1908.15625,0.52256,0.44655,8.63022,1.0,1,0.84577,0.38419,8.52186,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.17188,0.52269,0.4456,8.31855,1.0,1,0.84586,0.38435,9.69819,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.1875,0.52462,0.44568,8.33836,1.0,1,0.84827,0.38509,10.05812,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.20312,0.52627,0.44514,8.24161,1.0,1,0.84981,0.38622,9.36076,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.21875,0.5267,0.44462,8.74626,1.0,1,0.84977,0.38576,8.35598,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.23438,0.52886,0.44493,,1.0,1,0.85269,0.38609,8.64344,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.25,0.53094,0.44297,,1.0,1,0.85596,0.38644,8.53758,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.26562,0.53116,0.44329,8.59822,1.0,1,0.85514,0.38532,8.48476,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.28125,0.53398,0.4425,8.29225,1.0,1,0.85821,0.38627,8.34624,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.29688,0.53573,0.44285,8.77844,1.0,1,0.85962,0.38641,,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.3125,0.53566,0.44241,8.56311,1.0,1,0.85957,0.38702,,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.32812,0.53797,0.44194,,1.0,1,0.8623,0.38742,8.82564,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.34375,0.53967,0.44127,8.52347,1.0,1,0.86384,0.3881,8.45967,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.35938,0.5396,0.44123,8.1883,1.0,1,0.86383,0.38824,9.26111,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.375,0.54214,0.4407,,1.0,1,0.86629,0.38892,8.58903,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.39062,0.5426,0.44044,8.58319,1.0,1,0.8672,0.3893,8.87924,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.40625,0.54265,0.44037,8.79635,1.0,1,0.86776,0.38852,9.4133,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.4375,0.5452,0.44055,8.83535,1.0,1,0.87014,0.38905,9.15646,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.45312,0.54581,0.43935,8.4478,1.0,1,0.87146,0.38883,9.61331,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.46875,0.54575,0.43951,8.5189,1.0,1,0.87146,0.38883,9.61331,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.48438,0.5472,0.43963,8.5599,1.0,1,0.87262,0.38971,8.7186,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.5,0.54749,0.43937,8.96277,1.0,1,0.873,0.39021,9.33606,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.51562,0.54747,0.43907,8.61439,1.0,1,0.87287,0.38968,8.58459,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.53125,0.54734,0.44099,8.59162,1.0,1,0.87321,0.38924,9.53249,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.54688,0.5483,0.43984,9.0397,1.0,1,0.87348,0.39008,8.489,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.5625,0.5483,0.43984,9.0397,1.0,1,0.87359,0.38987,8.36825,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.57812,0.54786,0.44055,9.1037,1.0,1,0.87348,0.39098,9.39271,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.59375,0.54792,0.44034,9.01844,1.0,1,0.87329,0.39013,9.8233,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.60938,0.54792,0.44034,9.01844,1.0,1,0.87324,0.39048,9.68744,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.625,0.54828,0.44029,9.15599,1.0,1,0.87377,0.39041,9.6367,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.64062,0.54858,0.44031,9.51471,1.0,1,0.87472,0.391,10.15142,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.65625,0.54859,0.44036,9.57614,1.0,1,0.87472,0.39115,10.40134,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.67188,0.54851,0.43984,10.03025,1.0,1,0.87343,0.39252,10.14035,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.70312,0.548,0.44034,9.92244,1.0,1,0.87378,0.39106,10.17641,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.70312,0.54795,0.44044,9.99719,1.0,1,0.87386,0.39136,,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.73438,0.54757,0.44108,9.3778,1.0,1,0.87353,0.3917,10.06934,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.75,0.54728,0.44182,10.10556,1.0,1,0.87348,0.39174,10.3117,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.76562,0.54722,0.44195,10.06495,1.0,1,0.87283,0.39222,9.85748,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.78125,0.5461,0.44115,9.22664,1.0,1,0.87218,0.39133,9.33709,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.79688,0.54564,0.44084,9.55555,1.0,1,0.87123,0.39114,10.09292,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.8125,0.54556,0.44077,9.36676,1.0,1,0.87123,0.39071,9.54166,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.82812,0.5445,0.44114,9.39931,1.0,1,0.87029,0.39112,9.37119,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.84375,0.54385,0.44151,9.61262,1.0,1,0.86959,0.39021,10.17177,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.85938,0.54383,0.44172,9.76438,1.0,1,0.86951,0.39032,10.30075,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.875,0.54284,0.44199,10.13776,1.0,1,0.86861,0.39112,9.45945,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.89062,0.54249,0.44132,10.18109,1.0,1,0.86834,0.39035,9.9494,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.90625,0.54252,0.44126,10.27302,1.0,1,0.86824,0.39043,10.13482,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.92188,0.5413,0.4421,9.97828,1.0,1,0.8669,0.39033,10.19886,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.9375,0.54093,0.4413,10.10106,1.0,1,0.86684,0.39031,,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.95312,0.54087,0.4415,10.09212,1.0,1,0.86682,0.39027,10.0935,1.0,1,0.0,0.0,0,0.0,14,17,12,1,1864,1963
1908.96875,0.53987,0.44134,,1.0,1,0.86563,0.39078,9.18661,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1908.98438,0.53932,0.44167,10.05881,1.0,1,0.86518,0.39074,9.40544,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.0,0.53925,0.44185,10.00741,1.0,1,0.86518,0.39074,9.40544,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.01562,0.53848,0.44188,9.51493,1.0,1,0.86412,0.39045,10.16535,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.03125,0.53852,0.44116,10.15522,1.0,1,0.86431,0.39069,9.88033,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.0625,0.53854,0.44143,10.29544,1.0,1,0.86424,0.39049,9.59937,1.0,1,3477.90356,307.15967,0,0.0,13,17,12,1,1864,1963
1909.07812,0.53744,0.44137,10.0947,1.0,1,0.86279,0.38828,10.12373,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.09375,0.53684,0.44203,9.83869,1.0,1,0.8622,0.389,10.1114,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.10938,0.53676,0.44204,9.9481,1.0,1,0.86216,0.38892,9.94955,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.125,0.53669,0.44138,10.00923,1.0,1,0.86186,0.38917,9.03702,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.15625,0.53654,0.4417,10.27889,1.0,1,0.86173,0.38858,9.47345,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.15625,0.53605,0.44232,9.924,1.0,1,0.86176,0.38869,9.61749,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.17188,0.53642,0.44204,,1.0,1,0.8617,0.38834,9.4307,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.1875,0.53645,0.44151,10.19886,1.0,1,0.86175,0.38781,8.70078,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.20312,0.53626,0.44142,9.793,1.0,1,0.86223,0.38753,8.79376,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.21875,0.5359,0.4419,9.99099,1.0,1,0.86157,0.38748,,1.0,1,104.36638,214.53236,0,0.0,13,17,12,1,1864,1963
1909.23438,0.53611,0.44157,9.87682,1.0,1,0.8616,0.3874,,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.25,0.53606,0.44183,10.03249,1.0,1,0.86161,0.38729,,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.26562,0.53657,0.44186,10.34072,1.0,1,0.86208,0.38757,,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.28125,0.53656,0.44176,10.30779,1.0,1,0.86209,0.38761,,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.29688,0.53652,0.44161,10.18371,1.0,1,0.86209,0.38761,,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.3125,0.53705,0.44031,9.56729,1.0,1,0.86288,0.38801,8.41223,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.32812,0.53683,0.44046,9.63356,1.0,1,0.86224,0.3874,,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.34375,0.53656,0.44082,9.51108,1.0,1,0.86242,0.38761,8.24775,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.375,0.53783,0.44069,9.07875,1.0,1,0.8631,0.38845,8.56149,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.39062,0.53794,0.44075,8.82745,1.0,1,0.86328,0.38941,9.07983,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.40625,0.53796,0.4408,9.06149,1.0,1,0.86299,0.38911,8.39183,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.42188,0.53706,0.44189,8.06857,1.0,1,0.86269,0.38913,8.45369,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.4375,0.53724,0.44122,8.65237,1.0,1,0.86287,0.38895,8.59566,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.45312,0.53768,0.44074,9.16648,1.0,1,0.86287,0.38895,8.59566,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.46875,0.53656,0.44111,8.30812,1.0,1,0.8627,0.38854,9.13464,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.48438,0.53617,0.44108,8.57246,1.0,1,0.86261,0.38779,8.54649,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.5,0.53662,0.44043,9.22617,1.0,1,0.86261,0.38779,8.54649,1.0,1,3474.68408,125.44028,0,0.0,13,17,12,1,1864,1963
1909.51562,0.53617,0.44062,9.18239,1.0,1,0.86219,0.38882,9.41594,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.53125,0.53545,0.44084,8.18875,1.0,1,0.8615,0.38837,9.27528,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.54688,0.5356,0.44068,8.17676,1.0,1,0.86141,0.38855,9.15194,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.5625,0.53543,0.43994,8.23815,1.0,1,0.86112,0.38772,8.73316,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.57812,0.53508,0.44041,8.54539,1.0,1,0.86075,0.38781,8.84572,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.59375,0.5351,0.44036,8.60548,1.0,1,0.86063,0.38773,8.61525,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.60938,0.53432,0.44182,8.13494,1.0,1,0.86005,0.38878,8.59604,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.625,0.53395,0.44229,8.70462,1.0,1,0.85974,0.38925,8.48872,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.64062,0.53314,0.44322,8.2365,1.0,1,0.8598,0.38874,8.19668,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.65625,0.53341,0.44255,8.8357,1.0,1,0.85904,0.38995,9.18022,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.6875,0.53353,0.44322,8.84398,1.0,1,0.85973,0.39003,9.04884,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.70312,0.53353,0.44301,8.66391,1.0,1,0.85971,0.3901,9.01191,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.71875,0.53341,0.44376,8.46395,1.0,1,0.85917,0.38914,9.29284,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.73438,0.53298,0.44462,8.94178,1.0,1,0.85939,0.38957,8.93695,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.75,0.53294,0.44475,9.29199,1.0,1,0.85915,0.38993,8.44504,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.76562,0.53295,0.44533,8.6871,1.0,1,0.85937,0.3902,,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.78125,0.53272,0.44516,9.87669,1.0,1,0.85889,0.39088,,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.79688,0.53273,0.44564,10.16243,1.0,1,0.85889,0.39088,,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.8125,0.53269,0.44538,8.78524,1.0,1,0.85856,0.39091,8.94389,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.82812,0.53165,0.44701,8.59651,1.0,1,0.85795,0.39115,8.40367,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.84375,0.53196,0.44667,8.77548,1.0,1,0.85802,0.39098,8.00354,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.85938,0.53129,0.44985,,1.0,1,0.85658,0.39337,8.93349,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.875,0.53114,0.45083,8.35905,1.0,1,0.85693,0.39341,9.20341,1.0,1,0.0,0.0,0,0.0,13,17,12,1,1864,1963
1909.90625,0.53099,0.45088,8.06449,1.0,1,0.85678,0.39379,9.15668,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1909.90625,0.5311,0.45094,7.76441,1.0,1,0.85652,0.39372,8.83429,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1909.92188,0.53066,0.45132,7.32403,1.0,1,0.85724,0.39279,,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1909.9375,0.53066,0.45132,7.32403,1.0,1,0.85712,0.39296,9.34267,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1909.95312,0.5312,0.45037,7.80891,1.0,1,0.85773,0.3924,8.48064,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1909.96875,0.53131,0.45136,7.12968,1.0,1,0.85782,0.3939,8.87932,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1909.98438,0.53122,0.45165,7.12957,1.0,1,0.85772,0.39357,8.60243,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.01562,0.53151,0.45226,8.32669,1.0,1,0.85789,0.39489,9.38567,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.03125,0.53176,0.45215,8.43301,1.0,1,0.85781,0.39596,,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.04688,0.53122,0.4527,7.79594,1.0,1,0.85821,0.39511,,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.0625,0.5315,0.45179,8.84914,1.0,1,0.85789,0.39586,9.01248,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.07812,0.53127,0.45254,9.17916,1.0,1,0.85783,0.39556,9.29016,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.09375,0.53078,0.45323,8.75991,1.0,1,0.85757,0.39625,9.06077,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.10938,0.53115,0.45365,8.84102,1.0,1,0.85759,0.39778,8.5363,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.125,0.53144,0.45354,8.58945,1.0,1,0.85808,0.39765,9.16153,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.14062,0.53141,0.45372,8.64202,1.0,1,0.85808,0.39765,9.16153,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.15625,0.53183,0.4525,9.30516,1.0,1,0.85829,0.3979,8.47309,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.17188,0.53172,0.45358,9.15993,1.0,1,0.8582,0.39759,9.0294,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.1875,0.53172,0.45358,9.15993,1.0,1,0.8582,0.39759,9.0294,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.20312,0.53124,0.4538,8.66209,1.0,1,0.85737,0.39791,,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.21875,0.5311,0.45378,8.49042,1.0,1,0.85738,0.39762,8.86098,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.23438,0.53115,0.45371,8.56145,1.0,1,0.85791,0.39818,9.20961,1.0,1,3678.48828,305.34744,0,0.0,12,17,12,1,1864,1963
1910.25,0.53062,0.45417,8.33663,1.0,1,0.85733,0.39838,8.8831,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.26562,0.53035,0.455,8.60211,1.0,1,0.85695,0.39791,8.77429,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.28125,0.53043,0.45506,8.85839,1.0,1,0.85711,0.39777,8.76743,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.29688,0.5302,0.45523,8.70201,1.0,1,0.85688,0.39828,8.54671,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.3125,0.52959,0.45477,8.63552,1.0,1,0.85605,0.39848,8.54615,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.34375,0.52922,0.45561,8.2106,1.0,1,0.85647,0.39822,8.91004,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.35938,0.52917,0.45614,8.03787,1.0,1,0.85589,0.3993,8.80843,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.375,0.52954,0.45618,7.68989,1.0,1,0.85568,0.39882,8.40397,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.39062,0.52965,0.45608,7.80013,1.0,1,0.85577,0.39936,9.19778,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.40625,0.52928,0.45658,7.68813,1.0,1,0.85524,0.39909,,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.42188,0.52855,0.45727,7.69572,1.0,1,0.85534,0.39862,8.02818,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.4375,0.52855,0.45727,7.69572,1.0,1,0.85553,0.39835,8.1717,1.0,1,3678.48828,125.34743,0,0.0,12,17,12,1,1864,1963
1910.45312,0.52759,0.45881,,1.0,1,0.85431,0.40006,8.72843,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.46875,0.52663,0.45939,7.12049,1.0,1,0.85436,0.40051,8.24822,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.48438,0.52775,0.45942,8.40664,1.0,1,0.85394,0.40085,7.93064,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.5,0.52703,0.45953,,1.0,1,0.85316,0.40004,8.62587,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.51562,0.52648,0.45938,,1.0,1,0.85338,0.40041,8.70561,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.53125,0.52662,0.45931,7.17437,1.0,1,0.8531,0.40045,8.85528,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.54688,0.5256,0.45985,,1.0,1,0.85247,0.39859,8.35936,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.57812,0.52565,0.4589,7.95644,1.0,1,0.8517,0.39957,8.2185,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.57812,0.52556,0.45872,7.38745,1.0,1,0.85185,0.39938,8.20759,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.59375,0.52515,0.45981,7.20938,1.0,1,0.85213,0.40035,8.5742,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.60938,0.52452,0.4607,7.5214,1.0,1,0.8522,0.40042,8.53571,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.625,0.52452,0.4607,7.5214,1.0,1,0.85237,0.40062,8.4765,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.64062,0.52505,0.46025,,1.0,1,0.85195,0.39999,8.71277,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.67188,0.52456,0.45994,8.0644,1.0,1,0.85164,0.39863,8.57127,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.6875,0.52445,0.45974,7.81248,1.0,1,0.85164,0.39863,8.57127,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.70312,0.52406,0.4603,7.28411,1.0,1,0.85134,0.39944,8.58417,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.71875,0.52374,0.46036,7.19223,1.0,1,0.85061,0.40019,8.42227,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.73438,0.52383,0.46075,7.50097,1.0,1,0.85056,0.39976,8.06904,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.75,0.52375,0.4612,,1.0,1,0.84998,0.4007,,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.76562,0.5234,0.46088,7.26856,1.0,1,0.85017,0.40051,8.08863,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.78125,0.52287,0.46204,,1.0,1,0.85019,0.4004,,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.79688,0.52324,0.46043,7.72551,1.0,1,0.85046,0.39988,8.68536,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.8125,0.52287,0.45981,7.71621,1.0,1,0.85036,0.39937,8.3351,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.82812,0.52339,0.45891,7.87843,1.0,1,0.8504,0.39946,8.47569,1.0,1,0.0,0.0,0,0.0,12,17,12,1,1864,1963
1910.84375,0.52267,0.45982,7.42844,1.0,1,0.84967,0.39968,8.78589,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1910.85938,0.52274,0.46024,8.08089,1.0,1,0.84909,0.40018,8.41164,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1910.89062,0.5227,0.46071,8.63248,1.0,1,0.84908,0.40015,8.22495,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1910.89062,0.52253,0.46065,8.15802,1.0,1,0.8492,0.39985,8.58892,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1910.90625,0.52253,0.46037,8.28966,1.0,1,0.84867,0.39998,8.24888,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1910.92188,0.52253,0.46037,8.28966,1.0,1,0.84867,0.39998,8.24888,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1910.9375,0.52184,0.46142,8.26556,1.0,1,0.84892,0.39997,8.341,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1910.95312,0.52216,0.46179,8.68206,1.0,1,0.84904,0.40072,9.20413,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1910.96875,0.52182,0.46224,8.48116,1.0,1,0.84859,0.40043,8.10471,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1911.0,0.52227,0.46262,8.09218,1.0,1,0.84882,0.40146,8.85315,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1911.01562,0.52239,0.46234,8.31533,1.0,1,0.84898,0.40158,9.12799,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1911.03125,0.52246,0.46233,8.39726,1.0,1,0.84901,0.40198,,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1911.04688,0.52283,0.46225,8.15131,1.0,1,0.8497,0.40095,9.50574,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1911.0625,0.52282,0.46236,8.43931,1.0,1,0.84983,0.40148,9.00307,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1911.07812,0.52287,0.46253,8.71868,1.0,1,0.84979,0.40141,8.86223,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1911.09375,0.52276,0.46366,8.62714,1.0,1,0.85016,0.40288,9.28913,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1911.125,0.52321,0.46358,,1.0,1,0.8496,0.40321,8.71516,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1911.125,0.52246,0.46417,8.70089,1.0,1,0.85005,0.4033,9.2012,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1911.14062,0.52259,0.46407,8.73151,1.0,1,0.85005,0.4029,8.9144,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
1911.15625,0.52251,0.46373,8.33447,1.0,1,0.85047,0.40223,8.60047,1.0,1,0.0,0.0,0,0.0,11,17,12,1,1864,1963
